Tweet ID,Tweet,Created Time,Language,Hashtag,,Label
1.65E+18,"@Mohammad12akib @Andrewwood17 I recall @RabinaKhan saying at a mayoral election hustings (at southern grove community hall) that the young local asian lads love to drive as if is a right of passage. 
 
 I think the census data says about two thirds of households don't have access to a car.",2023-04-16 19:45:00+00:00,en,asian drive,,1
1.65E+18,@ArneAlvarado I have an Asian friend in California from Vietnam that admits his race cannot drive.,2023-04-16 19:36:47+00:00,en,asian drive,,1
1.65E+18,"@righty64 @ReturnNormalcy @CountryClubConZ The people who are motivated to drive miles to an unfamiliar school for a better education are precisely the people you want in your school. In the past, these were Asian immigrants (though they usually moved).
 
 But anyway, thatâ€™s not how most school choice programs work.",2023-04-16 19:31:53+00:00,en,asian drive,,1
1.65E+18,"@CitizenFreePres Is he trying to free Darrell Brooks? The highways are racists? When will this crap ever end? I drive the same roads as my White, Hispanic, Asian neighbors, but the roads know I am Black and therefore cause me to have an accident? Is this some AI stuff I don't know about yet?",2023-04-16 19:08:56+00:00,en,asian drive,,1
1.65E+18,The ground zero of the future is Asia - 4.1B people and most of the fastest growing economies - USA needs to align with the Asian countries to help drive and participate in this future and not stifle the possibilities by our current shortsightedness. @POTUS @SecBlinken https://t.co/kQ0pAYAeOp,2023-04-16 18:40:48+00:00,en,asian drive,,1
1.65E+18,"@soicfinance Paint your house - buying Asian Paints can wait , Drive a 2 Wheeler - buying Eicher Motors can wait, Buy a car - buying Maruti / Tata Motors can wait , Wear Inner Garments - before buying Page Industries - Balance on what is our priority - Live Wealthy rather than Die Wealthy",2023-04-16 18:19:55+00:00,en,asian drive,,1
1.65E+18,"I love when @kroger says corn starch is low and to grab potato starch. But they don't carry that. 
 
 I have to drive 40 minutes to get potato starch. At the Asian grocery store.",2023-04-16 18:00:49+00:00,en,asian drive,,1
1.65E+18,Donate Now to Our 2023 Book Drive for Middle TN Schools! - https://t.co/a6IhztQqls https://t.co/A713h1TyQH,2023-04-16 17:07:52+00:00,en,asian drive,,1
1.65E+18,"#Opinion: @SecBlinken wrapped his visit in Vietnam, with clear aim to rope in Vietnam in an attempt to drive a wedge between China &amp; Vietnam. But this is wishful thinking. Like other Southeast Asian countries, Vietnam has a clear view of its own interests. https://t.co/BttKridm96",2023-04-16 15:17:58+00:00,en,asian drive,,1
1.65E+18,"@AltarCallMAFS Thanks--this looks good! I like trying new beans, so this looks like a good excuse to go on a drive to an African/Carribean grocery not very far from me. The Asian grocery (other direction, but beautiful drive this time of year) will have dried shrimp.",2023-04-16 15:05:28+00:00,en,asian drive,,1
1.65E+18,"@darienhx @SlumRNA_Dog Asian woman, cmon man youâ€™ve seen them drive.",2023-04-16 14:28:24+00:00,en,asian drive,,1
1.65E+18,@MichaelBensonn How racist. Joe Joyce intentionally got repeatedly hit in the face to appear more Asian as a way to mock his opponent. He apparently struggled to drive home but was able to calculate his taxes and expenses even with the 1 eye.,2023-04-16 10:20:11+00:00,en,asian drive,,1
1.65E+18,@Kert40144762 @Gerashchenko_en The west drive asian cars,2023-04-16 08:52:30+00:00,en,asian drive,,1
1.65E+18,why does every asian in the state of washington drive a lexusðŸ˜­,2023-04-16 08:16:30+00:00,en,asian drive,,1
1.65E+18,@xraygirl_ @CyborgMarc That's crazy! And you're Asian which means you probably hit things every time you drive. ðŸ™‚,2023-04-16 01:36:25+00:00,en,asian drive,,1
1.65E+18,@Blackmillions_ He can drive his ass off lol Itâ€™s the same as the Asian community letting their kids work the register. His son can start making 10s of thousand of dollars per month when he hit 16 because he drives so well. W ðŸ™ŒðŸ¿,2023-04-16 01:29:09+00:00,en,asian drive,,1
1.65E+18,@bettybarc0de There's three amazing Asian supermarkets and five Asian restaurants on just one block of Sheridan Drive!!,2023-04-15 22:12:28+00:00,en,asian drive,,1
1.65E+18,"Yes, a new world order is building but it's not OPEC or Asian nations that drive it. They are rather desperate to find their place in this new world and scramble to position themselves. Don't mistake the scurrying of some players for constructive efforts. https://t.co/pPICyioS9Q",2023-04-15 20:06:47+00:00,en,asian drive,,1
1.65E+18,"#China is now ""combining military with the softer, diplomatic tools, and using both to advance its interests and drive wedges,"" said Lin, a senior fellow for Asian #Security at the Center for Strategic and #International Studies. 
 https://t.co/nWhYAiQ04w https://t.co/uyB3DR2nUT",2023-04-15 19:50:40+00:00,en,asian drive,,1
1.65E+18,"@RicHolden @BasildonTories @Conservatives @UKLabour good work, the majority of the country, Black White Asian would hate socialism if they understood where it led, it goes against our culture &amp; traditions (including the values in ethnic communities) drive that message home and never be on the backfoot.",2023-04-15 18:16:59+00:00,en,asian drive,,1
1.65E+18,"@bigolgreenfrog I dated an Asian girl in the early 2000s. She drove me once to the store and I never let her drive me anywhere again after that. She would pick me up sometimes and I would position myself on the driver side when she pulled up so I could drive. 
 
 Not even once.",2023-04-15 17:42:19+00:00,en,asian drive,,1
1.65E+18,"@legendofcheese @SenecaSpeaks21 Look at you, defending someone calling Asian people â€œyellowâ€ while crying about other peopleâ€™s racism. ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
 
 Anything to defend a member of your tribe. Fortunately most people see right through this idiocy. If your goal is to drive independents to vote GOP, keep it up.",2023-04-15 16:07:04+00:00,en,asian drive,,1
1.65E+18,What analysis does Bhogle do? He just mouths inanities. Doull is better but he was 100% wrong about Kohli the other day. Typical stereotyping of Asian cricketers. A cynical person would think the commentators pick on star names to drive more engagement. https://t.co/E207ZLUPKd,2023-04-15 13:56:01+00:00,en,asian drive,,1
1.65E+18,"@Theybannedme4 @TSFights Umm the drive was ""Asian""... which is why the BlYck women were beating on him.",2023-04-15 09:50:45+00:00,en,asian drive,,1
1.65E+18,Bro why tf McDonald's drive thru automated voice is a old asian lady ðŸ˜‚ðŸ˜‚ðŸ˜‚,2023-04-15 06:45:24+00:00,en,asian drive,,1
1.65E+18,"â€œChina is now â€˜combining military with the softer, diplomatic tools, and using both to advance its interests and drive wedges,â€™ said Lin, a senior fellow for Asian security at the Center for Strategic and International Studiesâ€ https://t.co/u9h3egqlkn",2023-04-15 05:16:36+00:00,en,asian drive,,1
1.65E+18,"@WATCHLPSPOPULAR @laterundulator Did he not literally make a joke about Jaiden, an Asian woman, not being able to drive, a common stereotype about Asian people",2023-04-15 03:09:07+00:00,en,asian drive,,1
1.65E+18,"@diorkoomi i think we only have one asian grocery store within a two hour drive radius of me, i live in a very small and remote place and thereâ€™s little diversity. last time i was there they didnâ€™t have any but itâ€™s been a while since i checked",2023-04-15 02:50:45+00:00,en,asian drive,,1
1.65E+18,"@african_output @DOmowale No gotcha moment. Wong used a pic of Tariq w/ an Asian women 2 virtue signal 2 PA faithfuls. Tariq w/ an Asian has nothing to do w/ us delineating no more than Umi being married to a YT woman doesn't reflect poorly on PA. Pt is ppl drive movements, not charismatic figures.",2023-04-15 02:48:14+00:00,en,asian drive,,1
1.65E+18,so like you know those speed bumps on the road my mom dosent know how to drive properly and shes an asian mom i weigh like 2 pounds so i basically just sent flying,2023-04-15 00:04:28+00:00,en,asian drive,,1
1.65E+18,"â€œIâ€™m so glad that Beef gave a spotlight to talk about the culture surrounding Korean churches.. the fact that this is in Orange County, and Danny had to drive all the way to Orange County to be part of this church, is very relatable given LA traffic.â€ https://t.co/q3V4qcQyWc",2023-04-14 18:17:12+00:00,en,asian drive,,1
1.65E+18,"@tkmedia_tony My wife, being a slight, Asian woman, swapped her minivan for an SUV, because it's big and sturdy, with high seating and had a big engine.
 
 As a guy I drive a light vehicle with a low CG and prioritise handling over grunt.",2023-04-14 16:15:21+00:00,en,asian drive,,1
1.65E+18,"I may be a tiny asian, but my sex drive is huge
 https://t.co/1cdBbJTBVV",2023-04-14 13:32:30+00:00,en,asian drive,,1
1.65E+18,@DominicFarrell @cbtaylor_7 The West Midlands Police in their zealous drive for â€˜diversityâ€™ once appointed an Asian who couldnâ€™t speak a word of English! ðŸ˜‚ðŸ˜‚ðŸ˜‚,2023-04-14 12:07:02+00:00,en,asian drive,,1
1.65E+18,"Asian countries such as South Korea, China, and Japan constitute 62 of the top 100 global gaming companies according to @DappRadar.
 
 Web3 gaming is the narrative expected to drive the next bull market. Whoever can capture the East Asian market will capitalize on the GameFi boom. https://t.co/ZLJ6YQgQ3M",2023-04-14 09:26:55+00:00,en,asian drive,,1
1.65E+18,@DhakaTribune Lmao imagine making the case for IMF and WB being unifiers. As if their Structural Adjustment Programs didnt drive many countries to bankruptcy to the point of no return. Look at what they did to Argentina. Literally the entire Asian Financial Crisis. Neoliberalism in a nutshell,2023-04-14 04:38:20+00:00,en,asian drive,,1
1.65E+18,"@hobbit179 @_Above_The_Gods @skip_sf Self driving capabilities improving until cars can drive bumper to bumper at speed. 
 
 And maybe at some point transit agencies will adopt Asian standards for mass transit behavior, crime, and cleanliness.",2023-04-14 01:38:53+00:00,en,asian drive,,1
1.65E+18,overheard my neighbors being racist to asian people as they teach their kid to drive a toy car,2023-04-14 00:19:17+00:00,en,asian drive,,1
1.65E+18,"@Arkypatriot Look, if VP Buck Fiden had top secret documents in 3+ locations and let a Asian ladybug drive them to Chinatown, I can believe the tooth fairy is running the Pentagon. https://t.co/SNCIetAPFM",2023-04-13 23:02:01+00:00,en,asian drive,,1
1.65E+18,"@DramaniVI @alhaji_daura_jr @Carsnationn Lool. Asian vehicles don't match European cars. Asians are good at aesthetics, moving 160-165 or even 170 mph, you'd feel how balanced that car is, drive a Toyota camry or corolla and feel like the car is about to fly. Only Venza give that bit of balance at that speed.",2023-04-13 21:38:36+00:00,en,asian drive,,1
1.65E+18,"i have discovered a little Korean/Asian grocery shop near where I live. I no longer have to drive an hour out of town to get kimchi, boba, shrimp crackers, and other things I like !!!! but now i'll spend too much money there lmao",2023-04-13 20:17:56+00:00,en,asian drive,,1
1.65E+18,Iâ€™m in a Uber until 230 my truck out the shop this Asian mf can drive ðŸ˜³ðŸ˜³ðŸ˜³ðŸ˜³ðŸ˜³ https://t.co/s1fSdANeIN,2023-04-13 18:01:06+00:00,en,asian drive,,1
1.65E+18,"As a young black man who drives a luxury car, I get so much hate from working class Asian/White people. I have literally been told â€œyouâ€™re not the only one who owns this brandâ€ when I asked a Discount Tire agent if I should drive it into the garage myself. I need to tint my car.",2023-04-13 18:00:24+00:00,en,asian drive,,1
1.65E+18,"Black, Asian and minority ethnic groups currently make up one third of all people on the organ transplant waiting list https://t.co/msjVUX0WIo",2023-04-13 16:35:00+00:00,en,asian drive,,1
1.65E+18,"Black, Asian and minority ethnic groups currently make up one third of all people on the organ transplant waiting list
 
 https://t.co/9ie2pUHPIP",2023-04-13 12:34:32+00:00,en,asian drive,,1
1.65E+18,"Oxus Capital, the pioneering investment company driving Central Asiaâ€™sÂ firstÂ SPAC, plans to launch a new visionary fund worth $200 million, ....
 https://t.co/TPx3Xsdm1i https://t.co/cjrB15J9VU",2023-04-13 09:57:21+00:00,en,asian drive,,1
1.65E+18,@bae_lay Yes. Companies are only hiring Asian and Latino for Manufacturing jobs. I had to drive 45 mins to Chester County to get job and there I observed that the Puerto Rican Manager was promoting his people.,2023-04-13 07:37:52+00:00,en,asian drive,,1
1.65E+18,Hubject Launches Plug&amp;Charge System with V2G PKI for Asian Markets to Drive EV Adoption - https://t.co/7CE99GuNSb https://t.co/EKIoiKgTbO,2023-04-13 06:31:32+00:00,en,asian drive,,1
1.65E+18,"@GoldingBF I am a Indian, drive those South Asian out, you looted them without remorse, and now it's time to drive them out for you safety, enough of the guilt please, white life and white culture should matter to all whites in Britian. Brown life and brown culture matter in South Asia.",2023-04-13 06:20:54+00:00,en,asian drive,,1
1.65E+18,"Per @IMF ~90% of #advancedeconomies will see slower growth in 2023, while Asian economies led by #India &amp; China are expected to drive global growth with significant rise in output. Isn't the video below a far better representation of the IMF's forecasts? 
 ðŸ™‚ðŸ™ƒ
 Thanks #WA https://t.co/ULS4fYr4BJ",2023-04-13 03:47:53+00:00,en,asian drive,,1
1.65E+18,"just got home, teaching little Asian boys how to drive is not something I expected to be doing after 8pm",2023-04-13 02:59:17+00:00,en,asian drive,,1
1.65E+18,"#Firstplay: ""Drive By"" by Nuff Pedals on BBC Asian Network (#bbcasiannetwork)",2023-04-12 22:20:06+00:00,en,asian drive,,1
1.65E+18,@nytimes How much anti-Asian/White/Semitic crime before you're not really going to be able to pretend your use of skin color is anything less than a blood curse meant to drive ethnic tension?,2023-04-12 21:47:26+00:00,en,asian drive,,1
1.65E+18,"@manduhtory Unless you have had to drive to Memphis from Nashville after 5pm, every drive is a rollercoaster ride. That Sun in your eyes with $800 Ray-Bans laughs the entire 3 hours. Then an Asian woman spills red wine on new Lacoste shirt you got for your birthday at Ruth Chris ?!",2023-04-12 20:54:56+00:00,en,asian drive,,1
1.65E+18,Changing patterns of the East Asian monsoon drive shifts in migration and abundance of a globally important rice pest https://t.co/RSpokC72Sx #climatechange,2023-04-12 20:42:57+00:00,en,asian drive,,1
1.65E+18,"Can anyone explain to me why 20-something Asian girls want to follow an overweight, bald-headed guy in his 60's???
 Is it because they think I want to drive girls wild demonstrating my ability to type credit card numbers into a phone?
 These are prostitutes? Aren't they?",2023-04-12 20:19:06+00:00,en,asian drive,,1
1.65E+18,"This is the true definition of #feminism today. All they want are the privileges but no responsibilities 
#feminazi #menmatters #shame https://t.co/s8yeYP05Sa",2023-04-19 14:19:19+00:00,en,#feminazi,,1
1.65E+18,"@ShoneeKapoor @TeamPriyanka ""Men have enjoyed the freedom &amp; pride of being the breadwinner of the family"". Some small credit should also be given that men carried the responsibility, but no, no credit for being responsible and taking care of your family. Men were doing this only for ""enjoyment"". #Feminazi",2023-04-19 11:50:44+00:00,en,#feminazi,,1
1.65E+18,"Bet that there are a lot secretly happy about #themonk Gerry Hutch #notguilty verdict
Media had made it yet another circus and people are unexplainably taking sides with the different gangs
We're really being brainwashed 
No word yet from the #feminazi about the #Hutch #Women",2023-04-17 16:42:01+00:00,en,#feminazi,,1
1.65E+18,"There is only 1 normal  tat follows natural sex not sodomise etc
Hetro- cis is all BS terminology to include disorders by confusing people 
And the patriarchy misogyny homophobic drama is borrowed from #Feminazi gang for which these mules worked so that they could support🌈 later https://t.co/lb9h7eSI34",2023-04-17 11:30:58+00:00,en,#feminazi,,1
1.65E+18,That's like being a shamelessly independent woman 😅 #Feminazi types https://t.co/uq6LZEuRwe,2023-04-16 14:07:36+00:00,en,#feminazi,,1
1.65E+18,Nothing better than knowing the young animal experienced severe suffering and fear before it was slaughtered. Adds a proper naughty aftertaste @peta @TheVeganSociety @femfreq #feminazi #equalrights #canzuk https://t.co/NC0FGhhb9V,2023-04-16 08:10:19+00:00,en,#feminazi,,1
1.65E+18,@_dharam_vir @rickygervais @davidfrawleyved @piersmorgan @rustyrockets @willsmith @radhanathswami @fgautier26 @jordanbpeterson @NijiSachiv @English_bahen @Voice_For_India @SureshChavhanke @jordanbpeterson shows mirror 🪞 to em self proclaimed #feminist aka #FemiNazi https://t.co/XKCOY9VvYq,2023-04-15 00:04:43+00:00,en,#feminazi,,1
1.65E+18,@HussainMoona1 @ZarrarKhuhro Some say “Life is a Bit.. and then you marry one “ #Feminazi 😜 tell that to your Thorough Significant Other and see his reaction His Misogyny might come out 😜 and for the Toronto invitation Thanks but no thanks Don’t wanna get me ⚽️⚽️ Frozen 🥶 in Boring Cold Canaydaaa 😜😂😂,2023-04-14 17:51:40+00:00,en,#feminazi,,1
1.65E+18,#arewedatingthesameguy a #Feminazi hate group. These people need to be removed from every #Facebook page @Meta You've let terrorists create groups to spread vile hate towards #Men #Fathers #Dads #Boys #Sons #Brothers #Uncles Do Something about it &amp; ban the women who use it.,2023-04-14 14:25:54+00:00,en,#feminazi,,1
1.65E+18,@openfbtd #feminazi lets get it trending ladies and gents!,2023-04-12 11:15:30+00:00,en,#feminazi,,1
1.65E+18,"@EndWokeness #feminazi are like, 
""Did we cash last month's check?""",2023-04-11 12:09:05+00:00,en,#feminazi,,1
1.65E+18,"Yes! As a #mom and an #immigrant, I really benefit from the flexibility aspect of my academic scientific career. We should talk more about the good side of this job. 

https://t.co/5pKLygh7GW",2023-04-17 01:10:41+00:00,en,#immigrant,,1
1.65E+18,Avoid @FlyFrontier! Charged $500 to change a typo on our boarding pass because my wife is an #immigrant. May seem cheap but they end up being more money than other airlines with all these fees. #CorporateGreed #discrimination,2023-04-16 23:01:56+00:00,en,#immigrant,,1
1.65E+18,"April may not be the ‘#cruellestmonth’, regardless of #TSEliot’s thoughts on it, but it may well be the most unpredictable one.https://t.co/qSvorRtIyG #TheWasteLand #food #foodwriting @GuardianFeast #WritingCommunity #diversity #writing #Cuban #Immigrant #Londoner #amwriting",2023-04-16 21:25:12+00:00,en,#immigrant,,1
1.65E+18,Only in #SanFrancisco will a #suspect for murder and their families be #victims #liberalism is a #disease  Already the elite #immigrant community is blaming #boblee for his own #death and stating the family of #NimaMomeni are the victims .. https://t.co/1xR5CSIuzN,2023-04-16 18:22:48+00:00,en,#immigrant,,1
1.65E+18,"New Canadians speaks with local business owners to find out what makes @TemShoresCity a great place to start and run a business in! https://t.co/7sp8cbNASm

#cdnimm #immigration #immigrant #smallbusiness #Career #Canada",2023-04-16 15:46:50+00:00,en,#immigrant,,1
1.65E+18,"Thank you! Yes, we both had to be grateful to our #immigrant #parents. My #adoptive parents would say, ""Where would you be if we didn't #adopt you? #adopteetwitter #adoptees #AsianAmerican #AAPI #aliwong #women #toxic #families #women #children #ptsd https://t.co/s9MuHNkJ9Q",2023-04-16 15:10:02+00:00,en,#immigrant,,1
1.65E+18,"Abstract art #sunny #spring #nyc #tandieka365 #immigrant #americandream #guyanesegirl  #mikedeclemente #tandiekadeclemente #tandieka   #guyanesegirlintransition #fuckcancer #art #painting #abstractart #guyanesegirlsrock  #365photochallenge #newyork #queens
#sunday https://t.co/LGp4uIK1xr",2023-04-16 12:28:50+00:00,en,#immigrant,,1
1.65E+18,"Abstract art #sunny #spring #nyc #tandieka365 #immigrant #americandream #guyanesegirl  #mikedeclemente #tandiekadeclemente #tandieka   #guyanesegirlintransition #fuckcancer #art #painting #abstractart #guyanesegirlsrock  #365photochallenge #newyork #queens
#sunday https://t.co/i0o4Utmtae",2023-04-16 12:26:33+00:00,en,#immigrant,,1
1.65E+18,"Congratulations #Hispanic voters.
@GovRonDeSantis won re-election in 2024 w/a record number of Hispanic Voters in #Florida

Now U have have enabled the criminalization of 15 years in prison for anyone helping any illegal immigrant.

Well.  Done. #Immigrant #Immigration https://t.co/U2CfwVPBEK",2023-04-16 03:44:36+00:00,en,#immigrant,,1
1.65E+18,"In this #immigrant world, few people discus what dealing with loss along two countries, over 8,000 miles apart looks like. #amgrieving #loss #spicechronicles #immigrantissues",2023-04-16 02:04:46+00:00,en,#immigrant,,1
1.65E+18,"Great @Salon piece by my friend @YvonneLiuWriter about the heavy burden of perfectionism and how this can be especially true for #immigrant children. 

#BEEFNetflix #writingcommunity

https://t.co/UfjlEAm9Vg",2023-04-15 23:52:10+00:00,en,#immigrant,,1
1.65E+18,"#Entertainment 

#Charles on a #migration in #Sweden because was proven a #treason due to an organized #crime with #Putin, and at a moment is living as an #immigrant in #Sweden. https://t.co/eOiXCAd1WF",2023-04-15 22:09:31+00:00,en,#immigrant,,1
1.65E+18,"SHUT DOWN THIS *CHARITY*

ie #TRAFFICKERS ⚠️

#StopTheBoats
#StopEncouragingCriminals 

@RishiSunak @SuellaBraverman 

#immigration #migrants #migrantcrisis #immigrant #MigrationWatch #illegals #ILLEGALimmigrants #migrant #NOBoats #illegalimmigration  #FirstSafeCountry ⚠️ https://t.co/bAT89UhZSt https://t.co/zf4rkSHDi7",2023-04-15 10:50:56+00:00,en,#immigrant,,1
1.65E+18,"@nytimes This is ridiculous

""Went searching for...""?

You've become a #SJW rag",2023-04-16 20:02:42+00:00,en,#sjw,,1
1.65E+18,Don't forget that your right to safety does NOT supersede the right of a person experiencing homelessness to shoot up drugs in your doorway. #dtes #socialjustice #sjw #compassion,2023-04-16 15:58:38+00:00,en,#sjw,,1
1.65E+18,"#ChatGPT is sexist, not because it makes jokes about men - jokes can be fun - but because it is willing to make jokes about one gender while refusing to do the same for the other. #SJW https://t.co/1x6z5AtaCm",2023-04-14 17:40:15+00:00,en,#sjw,,1
1.65E+18,"@ABC THE MAIN PROBLEM ARE the #Leftist #SJW #Democrats like him funded by #Soros who push #BLM #OpenBorders, #Wokism and too often sympathize and even side with the criminals, rather than the victims",2023-04-13 03:19:36+00:00,en,#sjw,,1
1.65E+18,"@ABC Guns, knives, bats, tree limbs, even a car—almost anything can be turned into a weapon by a crazy #woke #leftist #sjw #blm #trans #lgbtq person. Ban the crazy #Woke #cult agendas, not things #Support2A https://t.co/BROgCWctfC",2023-04-11 15:53:23+00:00,en,#sjw,,1
1.65E+18,"Proud to be labelled a #SJW if it puts me in the company of ppl like Fr Bob Maguire, our dearly beloved Fr Bob. His last weeks seem to have been difficult for him which is so very very sad for a man who devoted his life to helping others. My he now #requiescatinpace

#Vale #FrBob https://t.co/UzQUw3IDV8",2023-04-19 04:06:21+00:00,en,#sjw,,1
1.65E+18,"@TomFitton @GavinNewsom THE MAIN PROBLEM ARE the #Leftist #SJW #Democrats funded by #Soros who push #BLM #OpenBorders, #Wokism and too often sympathize and even side with the criminals, rather than the victims",2023-04-14 10:29:40+00:00,en,#sjw,,1
1.65E+18,"Mind experiment: imaging the establishment was obsessive about Thais in the same way they're obsessive about blacks.

Go ahead: mentally replace every black in TV shows/movies/ads/etc with a Thai.

#TV #SJW",2023-04-14 03:45:45+00:00,en,#sjw,,1
1.65E+18,@MIHouseDems So far the #michgan Dems have only accomplished fictional #sjw crap. People need #careera,2023-04-13 21:18:11+00:00,en,#sjw,,
1.65E+18,Reply to this tweet if you are a #furry who hates the #woke menace. #furries #furryfandom #furryart #anthro #regressiveleft #criticaltheory #criticalracetheory #culturalmarxism #gendertheory #sjw #gamergate #WokeMindVirus #WokeCulture #GetWokeGoBroke #genderidentityextremism #DEI,2023-04-13 18:23:23+00:00,en,#sjw,,1
1.65E+18,"@ABC THE MAIN PROBLEM ARE the #Leftist #SJW #Democrats like him funded by #Soros who push #BLM #OpenBorders, #Wokism and too often sympathize and even side with the criminals, rather than the victims",2023-04-13 03:19:36+00:00,en,#sjw,,1
1.65E+18,"@MrAndyNgo @PortlandPolice THE MAIN PROBLEM ARE the #Leftist #SJW #Democrats funded by #Soros who push #BLM #OpenBorders, #Wokism and too often sympathize and even side with the criminals, rather than the victims",2023-04-13 03:15:42+00:00,en,#sjw,,1
1.65E+18,Ladies on the Fresh and Fit panel struggling to name three countries https://t.co/oQ8ciROJ8Y via @YouTube Dear USA. These people vote!! #USA #SJW #Opinion My dear Lord help us 🫢,2023-04-11 06:42:30+00:00,en,#sjw,,1
1.65E+18,"For clarity: if you're 
-one of the #wokefolks, 
-crazed #ReparationsNow extortionist, 
-insane #feminist or 
-#SJW...
stop thinking you're ""exposing"" me by calling me a ""griter""...I absolutely am gonna make $$ off your hatred of the truthbombs I drop, daily.
#MonetizeYourHaters https://t.co/KPq8ZNRzuR",2023-04-09 17:04:01+00:00,en,#sjw,,1
1.65E+18,"1/2
@CommissionerDA you are quickly becoming a disgrace - there are enough #egalitarian #WomenAgainstFeminism to make sure you fail

Imagine vile groups like
@VictimsComm
@womensaid
@SheraFamily
@FiLiAHagueMums
being men &amp; what would happen aided by https://t.co/bj2SaqTcbq",2023-04-09 16:59:58+00:00,en,#WomenAgainstFeminism,,1
1.65E+18,"#AtikAhmed wanted to expand Muslim colonies 

#PFI wanted to makes #India an Islamic republic by 2047

Over 60% of criminals in jails are #Muslim

#Terrorism has no religion

As a race, I think we’re never going to wake up. Our doom is inevitable. 

#Islam",2023-04-19 07:36:56+00:00,en,#islam terrorism,,1
1.65E+18,"What is #Islamophobia? Better question: What is #Kuffarism? It is a deliberate attack on #Islam, its #God, its prophets (including #Muhammad), and #Muslims either due to #terrorism or politicians protecting old ways from Islam and conversion. Learn more: https://t.co/CT3PUEo8hc",2023-04-18 09:11:12+00:00,en,#islam terrorism,,1
1.65E+18,"Also, those of you who keep comparing us Muslims to terrorist groups, many of whom we only knew via television, are among the most disgusting Kuffarists on the planet.

— #Kuffarism #Islamophobia #Islam #terrorism #India #France #Denmark #Norway #USA #Canada #UK #كفر #الإسلام",2023-04-17 20:29:27+00:00,en,#islam terrorism,,1
1.65E+18,"@dtnoorkhan 👆🤔
#Pakistan 🇵🇰💚 #PakistanArmy #PAF #PakNavy #ISI

#FalseFlag #TERRORISM &amp; #Crimes done by enemies! BUT common ENEMIES always blaming #Islam #MuslimWorld #Pak, to fool world.

#PulwamaAttack?
@UN
@OIC_OCI
@GovtofPakistan
@OfficialDGISPR

15 years old post proving right. 😲🤔👇 https://t.co/UGjgrctTtR",2023-04-17 17:54:04+00:00,en,#islam terrorism,,1
1.65E+18,"AND Then they say 

They are loyal to India 
Terrorism has no religion 
They are peaceful

BUT They only care abt religion and will kill all others unless converted to islam 

#AtiqueAhmed #Muslims #India #Islam #Islamophobia_in_india #musliminindia https://t.co/jkJzY4ThVH",2023-04-17 17:31:37+00:00,en,#islam terrorism,,1
1.65E+18,"So, more people being created to drive more cars, in London, where he's done nothing but #genocide us off with his beloved #DeathCult that is #Islam, #KnifeCrime, #ViolentCrime, #FarLeft #terrorism, #ClimateChangeHoax, #PoisonPotionPushing, etc?

#KhanMustGo @KhanMustGo #KhanOut https://t.co/sPu0tx4OOZ",2023-04-17 16:59:30+00:00,en,#islam terrorism,,1
1.65E+18,"@JAIN_24_T These r te #Radical #Madrassa trained #Musalman can't even differentiate between Mother,  Mother inlaw , Daughter ,Daughter inlaw ,Sister , Sister inlaw ,Wife  to fullfill their sexual urge accounted  as per their religious teachings.,so this IRONY is expected . #Islam #TERRORISM",2023-04-17 04:17:32+00:00,en,#islam terrorism,,1
1.65E+18,"Terrorism is often selectively applied to justify government actions while similar actions by others are swiftly labeled as terrorism. This double standard highlights hypocrisy and non consistency in the West. 

#terrorism #LiberalismIsACult #Islam #Muslims https://t.co/bFBCMyQ8Ze",2023-04-16 22:00:00+00:00,en,#islam terrorism,,1
1.65E+18,"@ashoswai This is the face of hinduist terrorism sponsored by the BJP/RSS Hindutva. Minorities in particular Muslims but also Sikhs, Dalits and Christians are at risk by state sponsored terrorism.
#islam
#Islamophobia_in_india 
#Hindutva 
#HinduTerrorists 
#BJPTerrorist 
#rssterror",2023-04-16 12:44:50+00:00,en,#islam terrorism,,1
1.65E+18,"Hindu terrorists, BJP/RSS sponsored hindutva extremists shot dead 2 MUSLIM politicians. Notice how police didn't return fire?

This is the face of Hindu terrorism in the ""worlds largest democracy""

#India #Islam #Muslims
#HinduRashtra 
#Hindutva 
#Hinduterrorism #HindutvaTerror https://t.co/YDir5Ft5zo",2023-04-16 02:18:43+00:00,en,#islam terrorism,,1
1.65E+18,"Dear @RanaAyyub did you ever mentioned about terrorists shouting Allah Hu Akbar before blast or killing others?? 

#Islam #islamicjihad #terrorism https://t.co/BinzSQ1jWt",2023-04-15 19:27:31+00:00,en,#islam terrorism,,1
1.65E+18,"Don't be afraid to speak up, you are not alone.☀

#islam #muslim #quran #religion #feminism #humanrights #humanity #exmuslim #lgbtcommunity #allah #terrorism #girl #lgbt #femalegenitalmutilationawareness #woman #freedom #blasphemy  #misogyny #femalegenitalmutilation https://t.co/fJp1uJDYEz",2023-04-15 16:04:09+00:00,en,#islam terrorism,,1
1.65E+18,"@FoxNews Freedom, Hard work, and respect for one another 😂. America was founded on Oppression and terrorism, and still holds on to those same principles today. Allah Bless America #Ramadan #Islam  #AllahuAkbar",2023-04-15 09:21:41+00:00,en,#islam terrorism,,1
